customer_id,Scenario_Name,Scenario_Type,Baseline_Partial_Hazard,Scenario_Partial_Hazard,Partial_Hazard_Delta,Relative_Partial_Hazard_Change
CUST-0005962,Product Adoption Expansion,IMPROVEMENT,7.757090034862912,6.893728119058501,-0.8633619158044112,-0.11129971573414502
CUST-0005967,Product Adoption Expansion,IMPROVEMENT,4.211770695831154,3.6401868930369212,-0.5715838027942328,-0.13571104508609438
CUST-0005969,Product Adoption Expansion,IMPROVEMENT,16.176120614856554,14.502034496350896,-1.6740861185056577,-0.10349119905597978
CUST-0005972,Product Adoption Expansion,IMPROVEMENT,5.078941706472302,4.549099311685475,-0.5298423947868276,-0.10432141682422301
CUST-0005981,Product Adoption Expansion,IMPROVEMENT,5.4050225928681135,4.7030226149685035,-0.70199997789961,-0.12987919399743003
CUST-0005982,Product Adoption Expansion,IMPROVEMENT,8.306498662303097,7.2785069350297,-1.0279917272733972,-0.12375752637373827
CUST-0005985,Product Adoption Expansion,IMPROVEMENT,22.053368108393194,19.688159864704787,-2.365208243688407,-0.10724929779720328
CUST-0005987,Product Adoption Expansion,IMPROVEMENT,4.491902538142357,3.922405549816932,-0.5694969883254251,-0.12678302422851379
CUST-0005990,Product Adoption Expansion,IMPROVEMENT,3.511513849123244,3.0878051250633867,-0.4237087240598574,-0.12066269485613708
CUST-0005996,Product Adoption Expansion,IMPROVEMENT,9.668919840491165,8.459630060287884,-1.2092897802032816,-0.12506979064394141
CUST-0006000,Product Adoption Expansion,IMPROVEMENT,12.763031400083522,11.156612689552738,-1.606418710530784,-0.1258649814588932
CUST-0006001,Product Adoption Expansion,IMPROVEMENT,9.929510440845647,8.695581571338499,-1.2339288695071478,-0.1242688526144558
CUST-0006003,Product Adoption Expansion,IMPROVEMENT,7.270503632951592,6.358908971102612,-0.9115946618489801,-0.12538260179355715
CUST-0006005,Product Adoption Expansion,IMPROVEMENT,2.736757614927936,2.4039378471563375,-0.3328197677715985,-0.12161097714908972
CUST-0006010,Product Adoption Expansion,IMPROVEMENT,8.270462676614462,7.182903912585603,-1.0875587640288593,-0.13149914418984532
CUST-0006013,Product Adoption Expansion,IMPROVEMENT,5.003929662626977,4.412901654021221,-0.5910280086057558,-0.11811277305114562
CUST-0006015,Product Adoption Expansion,IMPROVEMENT,2.6722731432725078,2.2867561765083106,-0.3855169667641971,-0.1442655544904691
CUST-0006017,Product Adoption Expansion,IMPROVEMENT,3.665098078800569,3.0975830942841838,-0.5675149845163854,-0.15484305530566017
CUST-0006019,Product Adoption Expansion,IMPROVEMENT,2.6209438438972903,2.2287094099340523,-0.392234433963238,-0.14965388704398694
CUST-0006022,Product Adoption Expansion,IMPROVEMENT,3.0553370150925296,2.6623558492214605,-0.3929811658710691,-0.12862121721101455
CUST-0006031,Product Adoption Expansion,IMPROVEMENT,3.4321532811196676,2.9874275117308406,-0.4447257693888269,-0.12957631345758092
CUST-0006033,Product Adoption Expansion,IMPROVEMENT,2.7834490012484276,2.369769723158733,-0.4136792780896945,-0.1486211092440177
CUST-0006034,Product Adoption Expansion,IMPROVEMENT,4.888562403732799,4.370437168386583,-0.5181252353462158,-0.10598723971501045
CUST-0006039,Product Adoption Expansion,IMPROVEMENT,4.911492981818914,4.2453590851918035,-0.6661338966271106,-0.13562757782469959
CUST-0006040,Product Adoption Expansion,IMPROVEMENT,10.880885500114791,9.67443755994356,-1.2064479401712322,-0.11087773510331529
CUST-0006042,Product Adoption Expansion,IMPROVEMENT,21.309427580411555,19.170656437758133,-2.1387711426534217,-0.10036736719382656
CUST-0006044,Product Adoption Expansion,IMPROVEMENT,4.595733867526085,4.015456314331548,-0.580277553194537,-0.1262643943103051
CUST-0006047,Product Adoption Expansion,IMPROVEMENT,4.58033674497017,4.035221694013048,-0.5451150509571221,-0.11901200311434137
CUST-0006048,Product Adoption Expansion,IMPROVEMENT,4.430098205059714,3.820654963139861,-0.6094432419198532,-0.1375687882548054
CUST-0006049,Product Adoption Expansion,IMPROVEMENT,2.834191796214174,2.4317148772832566,-0.4024769189309172,-0.14200765081196462
CUST-0006051,Product Adoption Expansion,IMPROVEMENT,11.367495579389226,9.915666129818888,-1.4518294495703383,-0.12771761725623165
CUST-0006054,Product Adoption Expansion,IMPROVEMENT,7.852734821679527,6.664734617925035,-1.1880002037544921,-0.1512849001948604
CUST-0006055,Product Adoption Expansion,IMPROVEMENT,6.831518407573965,6.118742347391016,-0.7127760601829491,-0.10433640336717953
CUST-0006061,Product Adoption Expansion,IMPROVEMENT,4.065347346706215,3.5422914618316783,-0.5230558848745366,-0.12866204047689103
CUST-0006065,Product Adoption Expansion,IMPROVEMENT,3.883361424736133,3.2811289880443835,-0.6022324366917498,-0.15508019234461812
CUST-0006067,Product Adoption Expansion,IMPROVEMENT,23.424153796196983,20.753477437195475,-2.670676359001508,-0.11401378176722458
CUST-0006068,Product Adoption Expansion,IMPROVEMENT,3.5298573647978273,3.0742845363442903,-0.45557282845353697,-0.1290626734657393
CUST-0006073,Product Adoption Expansion,IMPROVEMENT,6.334281983967736,5.336217590120321,-0.9980643938474145,-0.1575655135615286
CUST-0006075,Product Adoption Expansion,IMPROVEMENT,3.433993760369398,2.9773180280493574,-0.4566757323200408,-0.13298676823190142
CUST-0006082,Product Adoption Expansion,IMPROVEMENT,21.657769925994817,18.75211404988719,-2.9056558761076268,-0.13416228383791734
CUST-0006084,Product Adoption Expansion,IMPROVEMENT,3.4902634493852704,3.0177370833370434,-0.47252636604822706,-0.13538415449167646
CUST-0006086,Product Adoption Expansion,IMPROVEMENT,3.1145412026368846,2.7470733104824014,-0.36746789215448317,-0.1179845981306561
CUST-0006088,Product Adoption Expansion,IMPROVEMENT,3.514388709976858,3.075976933981926,-0.4384117759949322,-0.12474766230335947
CUST-0006096,Product Adoption Expansion,IMPROVEMENT,3.242804780715102,2.7501761236582616,-0.49262865705684034,-0.15191437362695823
CUST-0006097,Product Adoption Expansion,IMPROVEMENT,3.121047579996127,2.6978519235558154,-0.42319565644031165,-0.13559410601514663
CUST-0006098,Product Adoption Expansion,IMPROVEMENT,12.88738870195073,10.81532786547745,-2.0720608364732804,-0.16078205479746552
CUST-0006118,Product Adoption Expansion,IMPROVEMENT,3.4656013580316456,3.047085845004281,-0.4185155130273648,-0.12076273921622326
CUST-0006120,Product Adoption Expansion,IMPROVEMENT,9.28846455523068,8.073798922511898,-1.2146656327187824,-0.13077141280953253
CUST-0006121,Product Adoption Expansion,IMPROVEMENT,4.543842183254543,3.93730814500497,-0.6065340382495727,-0.13348483811450085
CUST-0006124,Product Adoption Expansion,IMPROVEMENT,2.9327821363562494,2.5643376639578968,-0.36844447239835265,-0.12562967696472532
CUST-0006129,Product Adoption Expansion,IMPROVEMENT,9.507391047170604,8.257840458965108,-1.249550588205496,-0.1314293881471681
CUST-0006130,Product Adoption Expansion,IMPROVEMENT,2.94138110389112,2.4970355130131154,-0.4443455908780045,-0.15106699036387522
CUST-0006144,Product Adoption Expansion,IMPROVEMENT,3.90206055165771,3.3909492396798244,-0.5111113119778854,-0.1309849770938973
CUST-0006146,Product Adoption Expansion,IMPROVEMENT,3.1692507269584422,2.7110259135202845,-0.4582248134381577,-0.14458458888732986
CUST-0006153,Product Adoption Expansion,IMPROVEMENT,6.902016967002689,5.935865372766205,-0.966151594236484,-0.13998105174986997
CUST-0006154,Product Adoption Expansion,IMPROVEMENT,6.460543336907587,5.672036030501568,-0.7885073064060188,-0.12204968921134843
CUST-0006161,Product Adoption Expansion,IMPROVEMENT,24.661994593987487,21.95824342590763,-2.703751168079858,-0.10963229911416102
CUST-0006164,Product Adoption Expansion,IMPROVEMENT,244.61714854331368,216.0793845015684,-28.537764041745277,-0.11666297400524303
CUST-0006172,Product Adoption Expansion,IMPROVEMENT,25.94598878780425,22.758520409922767,-3.1874683778814834,-0.12285014088111118
CUST-0006180,Product Adoption Expansion,IMPROVEMENT,3.2710434617995054,2.820791049669501,-0.45025241213000466,-0.13764794549146908
CUST-0006183,Product Adoption Expansion,IMPROVEMENT,3.706919600822163,3.3169339909549485,-0.38998560986721476,-0.1052047661839548
CUST-0006185,Product Adoption Expansion,IMPROVEMENT,3.2826839272925334,2.822123242522099,-0.46056068477043466,-0.14030003953207043
CUST-0006189,Product Adoption Expansion,IMPROVEMENT,4.072206694855632,3.5073220216612517,-0.5648846731943804,-0.13871709260435924
CUST-0006192,Product Adoption Expansion,IMPROVEMENT,12.338997607410976,10.87248374333978,-1.4665138640711959,-0.11885194492544411
CUST-0006193,Product Adoption Expansion,IMPROVEMENT,8.145880302538862,7.2737250142767,-0.8721552882621619,-0.10706703951816399
CUST-0006194,Product Adoption Expansion,IMPROVEMENT,23.09383743301938,20.743189548655486,-2.3506478843638945,-0.10178680313229178
CUST-0006196,Product Adoption Expansion,IMPROVEMENT,4.819049129235389,4.136725934832258,-0.6823231944031312,-0.14158876079177707
CUST-0006198,Product Adoption Expansion,IMPROVEMENT,7.761482966525317,6.8729320046648645,-0.8885509618604521,-0.11448211194854187
CUST-0006203,Product Adoption Expansion,IMPROVEMENT,7.133385323395673,6.509470696797031,-0.6239146265986424,-0.08746402981377754
CUST-0006205,Product Adoption Expansion,IMPROVEMENT,6.72804674737699,5.826819890198564,-0.9012268571784254,-0.13395074246916902
CUST-0006207,Product Adoption Expansion,IMPROVEMENT,4.205471291077258,3.743044865407241,-0.4624264256700168,-0.10995828853977586
CUST-0006211,Product Adoption Expansion,IMPROVEMENT,2.727987136821867,2.295103682488424,-0.4328834543334428,-0.15868236638306016
CUST-0006214,Product Adoption Expansion,IMPROVEMENT,6.351818484083652,5.40704415944761,-0.9447743246360423,-0.14874076250816234
CUST-0006215,Product Adoption Expansion,IMPROVEMENT,4.321213599100626,3.8024083216222553,-0.5188052774783709,-0.12006008626519869
CUST-0006218,Product Adoption Expansion,IMPROVEMENT,4.23138751369066,3.682763630443948,-0.5486238832467114,-0.12965578819515777
CUST-0006222,Product Adoption Expansion,IMPROVEMENT,3.2649707914978428,2.891050444024583,-0.37392034747325953,-0.11452486755684552
CUST-0006223,Product Adoption Expansion,IMPROVEMENT,11.092106461361661,9.825184516785406,-1.2669219445762554,-0.1142183361645024
CUST-0006224,Product Adoption Expansion,IMPROVEMENT,11.18581848344475,9.557394016090068,-1.628424467354682,-0.14557937532821447
CUST-0006229,Product Adoption Expansion,IMPROVEMENT,17.323960741466472,15.173982616842672,-2.1499781246238,-0.12410430597880728
CUST-0006234,Product Adoption Expansion,IMPROVEMENT,3.6324008116258266,3.1901775046454124,-0.44222330698041423,-0.12174408329748156
CUST-0006235,Product Adoption Expansion,IMPROVEMENT,4.308499429774386,3.6636842161722214,-0.6448152136021648,-0.1496612043501954
CUST-0006236,Product Adoption Expansion,IMPROVEMENT,3.5450539046793788,3.0927789039995885,-0.4522750006797902,-0.12757916038534675
CUST-0006241,Product Adoption Expansion,IMPROVEMENT,3.6357622835390995,3.1929572455671047,-0.4428050379719948,-0.12179152635385239
CUST-0006257,Product Adoption Expansion,IMPROVEMENT,11.167276122596867,9.793628147773918,-1.3736479748229495,-0.12300653800826032
CUST-0006260,Product Adoption Expansion,IMPROVEMENT,5.278085848235663,4.549057838650104,-0.7290280095855586,-0.13812356042470494
CUST-0006263,Product Adoption Expansion,IMPROVEMENT,3.3654370495818107,2.849988830620607,-0.5154482189612035,-0.15315937019985357
CUST-0006266,Product Adoption Expansion,IMPROVEMENT,7.585291493711177,6.708926824491475,-0.8763646692197016,-0.11553473850626296
CUST-0006268,Product Adoption Expansion,IMPROVEMENT,6.199067148559802,5.562036723905057,-0.6370304246547454,-0.10276230429327474
CUST-0006271,Product Adoption Expansion,IMPROVEMENT,37.713285126564685,33.27876106654206,-4.434524060022625,-0.11758519697078872
CUST-0006272,Product Adoption Expansion,IMPROVEMENT,17.069946690291655,15.235914296088591,-1.8340323942030636,-0.10744218640390656
CUST-0006282,Product Adoption Expansion,IMPROVEMENT,3.300325748074313,2.903770442440758,-0.3965553056335551,-0.1201564136100622
CUST-0006284,Product Adoption Expansion,IMPROVEMENT,9.424482227919961,8.129164504885846,-1.295317723034115,-0.13744179167707968
CUST-0006286,Product Adoption Expansion,IMPROVEMENT,5.252129735393531,4.446821775935909,-0.8053079594576218,-0.1533297919186457
CUST-0006290,Product Adoption Expansion,IMPROVEMENT,18.255893015932,15.994088359182566,-2.261804656749433,-0.12389449558975539
CUST-0006295,Product Adoption Expansion,IMPROVEMENT,4.124449726258824,3.519188184900184,-0.6052615413586402,-0.14674964699052265
CUST-0006297,Product Adoption Expansion,IMPROVEMENT,20.040344621770206,17.861018676984365,-2.179325944785841,-0.10874692955221928
CUST-0006301,Product Adoption Expansion,IMPROVEMENT,2.8224874273335328,2.438649484936483,-0.38383794239704994,-0.13599279085528834
CUST-0006302,Product Adoption Expansion,IMPROVEMENT,4.4350533289308185,3.9286598244435433,-0.5063935044872752,-0.11417980054128325
CUST-0006303,Product Adoption Expansion,IMPROVEMENT,8.12747385786985,7.130781580562248,-0.9966922773076021,-0.12263248024384636
CUST-0006307,Product Adoption Expansion,IMPROVEMENT,15.184824481900048,13.599948361973404,-1.5848761199266441,-0.10437237004719936
CUST-0006311,Product Adoption Expansion,IMPROVEMENT,2.9560651396815856,2.550909690729662,-0.4051554489519238,-0.13705903957027327
CUST-0006320,Product Adoption Expansion,IMPROVEMENT,11.925527413147874,10.452701393854126,-1.4728260192937483,-0.12350196081642142
CUST-0006326,Product Adoption Expansion,IMPROVEMENT,3.6054337673899277,3.1720388321967397,-0.43339493519318806,-0.12020604541764597
CUST-0006331,Product Adoption Expansion,IMPROVEMENT,4.960979573739113,4.424774263345011,-0.5362053103941022,-0.10808456322467012
CUST-0006334,Product Adoption Expansion,IMPROVEMENT,4.394933481217816,3.893442846221613,-0.5014906349962027,-0.11410653588714657
CUST-0006343,Product Adoption Expansion,IMPROVEMENT,3.30814506125742,2.922626149480582,-0.3855189117768383,-0.11653627777444052
CUST-0006344,Product Adoption Expansion,IMPROVEMENT,4.105438763011257,3.532323555181101,-0.5731152078301562,-0.1395990150903597
CUST-0006349,Product Adoption Expansion,IMPROVEMENT,2.544192187062068,2.1905538743648347,-0.3536383126972331,-0.1389982700582068
CUST-0006355,Product Adoption Expansion,IMPROVEMENT,6.001288467407731,5.274528713010341,-0.7267597543973903,-0.12110062003257038
CUST-0006366,Product Adoption Expansion,IMPROVEMENT,12.456445930386822,10.828451364477468,-1.6279945659093542,-0.13069494902538373
CUST-0006368,Product Adoption Expansion,IMPROVEMENT,10.533866451712301,9.099122160016776,-1.4347442916955249,-0.13620300753502568
CUST-0006374,Product Adoption Expansion,IMPROVEMENT,2.5304071894419207,2.159160628413885,-0.37124656102803577,-0.14671415832876838
CUST-0006381,Product Adoption Expansion,IMPROVEMENT,3.0452064986257006,2.6120482613154095,-0.4331582373102911,-0.14224264840685685
CUST-0006387,Product Adoption Expansion,IMPROVEMENT,21.893686343511124,19.355930755226204,-2.53775558828492,-0.115912667627901
CUST-0006389,Product Adoption Expansion,IMPROVEMENT,28.849798568777327,25.080630461721995,-3.7691681070553322,-0.13064798695456098
CUST-0006390,Product Adoption Expansion,IMPROVEMENT,5.737641551402956,5.064098197814584,-0.6735433535883724,-0.11739028092887381
CUST-0006391,Product Adoption Expansion,IMPROVEMENT,2.83739020213321,2.3978577613217698,-0.43953244081144005,-0.1549072949081837
CUST-0006398,Product Adoption Expansion,IMPROVEMENT,8.643259164025052,7.566569982794162,-1.0766891812308899,-0.12456981340005197
CUST-0006405,Product Adoption Expansion,IMPROVEMENT,10.553334859122776,9.234151013681373,-1.3191838454414029,-0.12500160973296903
CUST-0006408,Product Adoption Expansion,IMPROVEMENT,3.575376297060008,3.0607912977707668,-0.5145849992892413,-0.14392471072551966
CUST-0006410,Product Adoption Expansion,IMPROVEMENT,14.874408172748266,13.220641377360044,-1.653766795388222,-0.11118202325643617
CUST-0006415,Product Adoption Expansion,IMPROVEMENT,11.90326971288763,10.541031938196005,-1.362237774691625,-0.11444231774541198
CUST-0006417,Product Adoption Expansion,IMPROVEMENT,32.130457546605584,27.976899884642922,-4.153557661962662,-0.12927166243860302
CUST-0006419,Product Adoption Expansion,IMPROVEMENT,9.446623031524021,8.35705548678705,-1.0895675447369708,-0.11533936953988849
CUST-0006420,Product Adoption Expansion,IMPROVEMENT,4.753682536672715,4.173758438966928,-0.5799240977057867,-0.12199470478558669
CUST-0006422,Product Adoption Expansion,IMPROVEMENT,5.2317724529887455,4.600323345108423,-0.6314491078803224,-0.12069506339473834
CUST-0006423,Product Adoption Expansion,IMPROVEMENT,162.5520304450345,148.57140110236512,-13.980629342669374,-0.08600710372176372
CUST-0006441,Product Adoption Expansion,IMPROVEMENT,19.25277819738736,17.327624570992842,-1.9251536263945184,-0.09999354932867639
CUST-0006445,Product Adoption Expansion,IMPROVEMENT,2.5371702165644225,2.2029625674401756,-0.33420764912424694,-0.13172456737128063
CUST-0006446,Product Adoption Expansion,IMPROVEMENT,3.8145054802448954,3.318917153946437,-0.4955883262984586,-0.12992203808988664
CUST-0006447,Product Adoption Expansion,IMPROVEMENT,6.2857674993664245,5.402915717777893,-0.8828517815885313,-0.14045250348147917
CUST-0006453,Product Adoption Expansion,IMPROVEMENT,3.6470230807210986,3.2480206221438053,-0.39900245857729333,-0.10940497215016297
CUST-0006455,Product Adoption Expansion,IMPROVEMENT,9.256586909275232,8.050422326287638,-1.2061645829875935,-0.13030338231675861
CUST-0006466,Product Adoption Expansion,IMPROVEMENT,2.676602518540165,2.3290198708168326,-0.34758264772333236,-0.1298596430795059
CUST-0006467,Product Adoption Expansion,IMPROVEMENT,5.302940673663346,4.568686113920772,-0.734254559742574,-0.1384617714826028
CUST-0006476,Product Adoption Expansion,IMPROVEMENT,13.768366030711903,12.279713330913905,-1.4886526997979974,-0.10812123214021102
CUST-0006479,Product Adoption Expansion,IMPROVEMENT,3.43181259625628,2.9409744470143124,-0.4908381492419678,-0.14302591865809244
CUST-0006491,Product Adoption Expansion,IMPROVEMENT,2.6368628129464637,2.2963171920788357,-0.3405456208676281,-0.12914802362702293
CUST-0006492,Product Adoption Expansion,IMPROVEMENT,2.7780343839252257,2.4141709255947976,-0.3638634583304281,-0.13097874541650092
CUST-0006494,Product Adoption Expansion,IMPROVEMENT,6.5211117730541135,5.631589300039846,-0.8895224730142672,-0.13640656746444113
CUST-0006502,Product Adoption Expansion,IMPROVEMENT,13.809297015827745,12.388421280561028,-1.4208757352667174,-0.10289269132513829
CUST-0006506,Product Adoption Expansion,IMPROVEMENT,4.501717216646821,3.8936853500754327,-0.608031866571388,-0.13506665063788495
CUST-0006508,Product Adoption Expansion,IMPROVEMENT,4.0223927064812575,3.4198798968545816,-0.6025128096266759,-0.1497896534706446
CUST-0006510,Product Adoption Expansion,IMPROVEMENT,3.0621276828758663,2.6555360913086528,-0.4065915915672136,-0.13278074387327765
CUST-0006516,Product Adoption Expansion,IMPROVEMENT,6.415979000106244,5.51570350694767,-0.9002754931585741,-0.14031771194133683
CUST-0006524,Product Adoption Expansion,IMPROVEMENT,4.961253456043043,4.3842023347631285,-0.5770511212799141,-0.11631155843832941
CUST-0006525,Product Adoption Expansion,IMPROVEMENT,6.19219891126781,5.526256145547869,-0.665942765719941,-0.10754544149222006
CUST-0006529,Product Adoption Expansion,IMPROVEMENT,40.46025821173698,35.72767604923398,-4.732582162503,-0.1169686594123154
CUST-0006530,Product Adoption Expansion,IMPROVEMENT,24.77992373069405,21.93468568977494,-2.84523804091911,-0.11482029048357442
CUST-0006538,Product Adoption Expansion,IMPROVEMENT,13.179050795966909,11.541923247918236,-1.6371275480486727,-0.12422196206646925
CUST-0006539,Product Adoption Expansion,IMPROVEMENT,20.534979478149864,18.272296819333402,-2.2626826588164626,-0.11018675042865556
CUST-0006551,Product Adoption Expansion,IMPROVEMENT,2.6303780030147372,2.3953258106092066,-0.23505219240553066,-0.08936061362136236
CUST-0006555,Product Adoption Expansion,IMPROVEMENT,37.525170660041645,34.524296593774054,-3.000874066267592,-0.07996963140964597
CUST-0006556,Product Adoption Expansion,IMPROVEMENT,7.480414026490358,6.307678344061531,-1.1727356824288266,-0.1567741676163676
CUST-0006562,Product Adoption Expansion,IMPROVEMENT,4.348345964418036,3.7953326954472466,-0.5530132689707896,-0.12717784497738382
CUST-0006568,Product Adoption Expansion,IMPROVEMENT,6.322334066928034,5.551695648908829,-0.770638418019205,-0.12189144228401257
CUST-0006569,Product Adoption Expansion,IMPROVEMENT,5.049762728313728,4.495060294482101,-0.5547024338316264,-0.10984722722147754
CUST-0006573,Product Adoption Expansion,IMPROVEMENT,669.7849882573199,606.7640198995518,-63.02096835776808,-0.09409134194204499
CUST-0006575,Product Adoption Expansion,IMPROVEMENT,3.212662491903586,2.844740905288927,-0.367921586614659,-0.11452232767739505
CUST-0006577,Product Adoption Expansion,IMPROVEMENT,5.155382547881682,4.481385845116166,-0.6739967027655158,-0.1307365062642068
CUST-0006582,Product Adoption Expansion,IMPROVEMENT,3.9253221283532205,3.3028453362969565,-0.6224767920562639,-0.1585797984731026
CUST-0006589,Product Adoption Expansion,IMPROVEMENT,3.8323266880453244,3.3579928351747954,-0.474333852870529,-0.12377176881871275
CUST-0006593,Product Adoption Expansion,IMPROVEMENT,3.9100213387532583,3.4225252765177494,-0.4874960622355089,-0.12467861937320039
CUST-0006597,Product Adoption Expansion,IMPROVEMENT,23.723257383317247,20.758238738714464,-2.9650186446027824,-0.1249836224720073
CUST-0006601,Product Adoption Expansion,IMPROVEMENT,5.993009404198549,5.291370039326468,-0.7016393648720811,-0.1170762996601558
CUST-0006608,Product Adoption Expansion,IMPROVEMENT,4.450370040481617,3.862314880608013,-0.5880551598736035,-0.13213623912719952
CUST-0006618,Product Adoption Expansion,IMPROVEMENT,11.574511358118405,10.178425132384396,-1.3960862257340096,-0.120617292820296
CUST-0006628,Product Adoption Expansion,IMPROVEMENT,14.75948079022663,12.872878004758249,-1.8866027854683818,-0.12782311331152274
CUST-0006630,Product Adoption Expansion,IMPROVEMENT,5.50194956058275,4.7948047081288205,-0.7071448524539292,-0.12852623323195833
CUST-0006632,Product Adoption Expansion,IMPROVEMENT,3.8480881093023087,3.339702433303359,-0.5083856759989498,-0.132113834600093
CUST-0006634,Product Adoption Expansion,IMPROVEMENT,4.177330843954651,3.653283290476723,-0.5240475534779274,-0.12545033492770113
CUST-0006642,Product Adoption Expansion,IMPROVEMENT,8.091929957111242,7.215857899943799,-0.876072057167443,-0.10826490859545132
CUST-0006646,Product Adoption Expansion,IMPROVEMENT,2.637028937556581,2.300535210502281,-0.33649372705430025,-0.1276033502181014
CUST-0006648,Product Adoption Expansion,IMPROVEMENT,6.216703921555773,5.483147347136229,-0.733556574419544,-0.11799766945245906
CUST-0006650,Product Adoption Expansion,IMPROVEMENT,5.936840452006197,5.1932931118940795,-0.7435473401121175,-0.12524293790998806
CUST-0006654,Product Adoption Expansion,IMPROVEMENT,3.6782455184155958,3.1840101425266933,-0.49423537588890243,-0.13436715233239632
CUST-0006665,Product Adoption Expansion,IMPROVEMENT,14.353864126184085,12.835574752572493,-1.5182893736115926,-0.1057756545738756
CUST-0006666,Product Adoption Expansion,IMPROVEMENT,7.706841547383194,6.612271995049207,-1.0945695523339865,-0.1420256982843562
CUST-0006669,Product Adoption Expansion,IMPROVEMENT,12.56150047802318,10.962645631248783,-1.5988548467743975,-0.12728215467345277
CUST-0006671,Product Adoption Expansion,IMPROVEMENT,31.279887899375417,28.450320950018014,-2.829566949357403,-0.09045962563740206
CUST-0006672,Product Adoption Expansion,IMPROVEMENT,5.492382731146219,4.9006499673078885,-0.5917327638383307,-0.10773698644173701
CUST-0006679,Product Adoption Expansion,IMPROVEMENT,5.129040159594929,4.448219292388669,-0.6808208672062603,-0.13273845515376678
CUST-0006686,Product Adoption Expansion,IMPROVEMENT,2.996526541366251,2.573506659282651,-0.4230198820836,-0.14117007683527014
CUST-0006687,Product Adoption Expansion,IMPROVEMENT,2.8505437578566535,2.428453762722194,-0.42208999513445944,-0.14807350140516076
CUST-0006695,Product Adoption Expansion,IMPROVEMENT,21.33884453704237,18.653173942675522,-2.6856705943668473,-0.1258582951717352
CUST-0006698,Product Adoption Expansion,IMPROVEMENT,3.6583933302926983,3.214959997194671,-0.4434333330980271,-0.12120985718682939
CUST-0006711,Product Adoption Expansion,IMPROVEMENT,3.6167215535587665,3.27361057078897,-0.34311098276979646,-0.09486795643202987
CUST-0006719,Product Adoption Expansion,IMPROVEMENT,11.375164837375735,10.121162712642986,-1.2540021247327484,-0.11024034751676164
CUST-0006720,Product Adoption Expansion,IMPROVEMENT,4.578858035256649,3.9290214675089867,-0.6498365677476619,-0.14192109970302627
CUST-0006725,Product Adoption Expansion,IMPROVEMENT,6.595204364875804,5.786097217395421,-0.8091071474803835,-0.1226811335505325
CUST-0006727,Product Adoption Expansion,IMPROVEMENT,4.53440651315504,3.986418932593185,-0.547987580561855,-0.12085100419912843
CUST-0006735,Product Adoption Expansion,IMPROVEMENT,4.869566854330553,4.21293418705232,-0.6566326672782328,-0.13484416313009093
CUST-0006740,Product Adoption Expansion,IMPROVEMENT,10.782832167078851,9.255493693101238,-1.527338473977613,-0.14164539059049272
CUST-0006746,Product Adoption Expansion,IMPROVEMENT,3.9418799472876556,3.553376457571295,-0.3885034897163604,-0.09855792030999914
CUST-0006750,Product Adoption Expansion,IMPROVEMENT,3.05091058758806,2.660282465856154,-0.39062812173190586,-0.12803656826951537
CUST-0006754,Product Adoption Expansion,IMPROVEMENT,2.764672711509909,2.439150811833321,-0.3255218996765876,-0.11774337639365849
CUST-0006762,Product Adoption Expansion,IMPROVEMENT,3.067870821275926,2.7110031038029385,-0.3568677174729875,-0.11632423210197827
CUST-0006764,Product Adoption Expansion,IMPROVEMENT,8.17507987686458,7.104433646376106,-1.0706462304884736,-0.13096462011562665
CUST-0006765,Product Adoption Expansion,IMPROVEMENT,5.481572450182361,4.762346063496804,-0.7192263866855564,-0.13120804171102932
CUST-0006766,Product Adoption Expansion,IMPROVEMENT,3.0258638212843056,2.6225285189138043,-0.4033353023705013,-0.1332959201710897
CUST-0006770,Product Adoption Expansion,IMPROVEMENT,19.170194127176956,16.739482858009865,-2.430711269167091,-0.12679638260528364
CUST-0006771,Product Adoption Expansion,IMPROVEMENT,2.5365745909204054,2.240963059214081,-0.29561153170632437,-0.11653965657641499
CUST-0006778,Product Adoption Expansion,IMPROVEMENT,10.744109098529906,9.188787396286738,-1.5553217022431678,-0.14476041596189482
CUST-0006786,Product Adoption Expansion,IMPROVEMENT,8.431325244142345,7.32264119555094,-1.108684048591405,-0.13149582260056472
CUST-0006787,Product Adoption Expansion,IMPROVEMENT,17.11514166294826,15.252515203210239,-1.8626264597380224,-0.1088291582050023
CUST-0006791,Product Adoption Expansion,IMPROVEMENT,13.930872352687238,12.28510599997758,-1.6457663527096589,-0.11813806853180976
CUST-0006803,Product Adoption Expansion,IMPROVEMENT,4.7765044594488355,4.1936017374582075,-0.582902721990628,-0.12203541877523748
CUST-0006814,Product Adoption Expansion,IMPROVEMENT,4.070234864883841,3.559549364522766,-0.5106855003610753,-0.12546831259469582
CUST-0006816,Product Adoption Expansion,IMPROVEMENT,6.721735811727471,5.937197639711807,-0.7845381720156634,-0.11671660326888672
CUST-0006817,Product Adoption Expansion,IMPROVEMENT,2.913224232594618,2.509533700417702,-0.403690532176916,-0.13857173356593128
CUST-0006820,Product Adoption Expansion,IMPROVEMENT,14.210217160275965,12.388965394102271,-1.8212517661736936,-0.12816494960153899
CUST-0006821,Product Adoption Expansion,IMPROVEMENT,2.680654035960973,2.3038036118346237,-0.3768504241263493,-0.14058152192371748
CUST-0006823,Product Adoption Expansion,IMPROVEMENT,3.982233837609986,3.451073482294064,-0.5311603553159223,-0.13338251267401927
