customer_id,months_observed,attrition_event,onboarding_completion,monthly_active_days,product_adoption_count,support_tickets_90d,support_resolution_days,service_incidents_90d,tenure_at_start,auto_renew_flag,enterprise_flag,monthly_active_days_x_product_adoption_count,support_tickets_90d_x_support_resolution_days,onboarding_completion_sq
CUST-0003088,1.4637,1,0.664506,17.2759,1,2,4.2958,1,26.182,1,0,17.2759,8.5916,0.44156822403600005
CUST-0003089,0.3413,1,0.47867,2.703,3,4,2.7404,1,15.0739,0,0,8.109,10.9616,0.22912496889999998
CUST-0003090,19.9726,0,0.839301,18.0369,2,2,2.4575,2,4.9831,1,1,36.0738,4.915,0.7044261686009999
CUST-0003091,15.1863,0,0.697489,18.3563,1,0,0.25,0,17.8579,1,1,18.3563,0.0,0.486490905121
CUST-0003092,8.7383,0,0.833743,30.0,4,2,0.8275,0,10.2019,1,1,120.0,1.655,0.695127390049
CUST-0003093,17.0474,0,0.830702,20.4857,4,2,3.3972,1,26.6345,1,1,81.9428,6.7944,0.690065812804
CUST-0003094,9.2047,0,0.644677,19.2606,1,0,4.1835,0,20.8949,1,1,19.2606,0.0,0.4156084343289999
CUST-0003095,18.623,0,0.799009,15.8318,4,1,1.986,0,16.114,1,0,63.3272,1.986,0.6384153820809999
CUST-0003096,19.9729,0,0.63346,21.6106,6,1,1.8372,0,16.1481,1,0,129.6636,1.8372,0.40127157160000004
CUST-0003097,14.4831,0,0.769674,15.3194,2,2,2.259,2,15.2242,1,0,30.6388,4.518,0.592398066276
CUST-0003098,11.7144,1,0.610279,23.9237,1,3,2.8552,1,12.8154,1,0,23.9237,8.5656,0.372440457841
CUST-0003099,9.5724,1,0.510918,13.4842,1,1,3.1011,1,19.7879,0,0,13.4842,3.1011,0.261037202724
CUST-0003100,18.492,0,0.572826,18.5837,4,1,1.4392,0,14.6793,1,0,74.3348,1.4392,0.32812962627599995
CUST-0003101,22.8522,0,0.455043,13.2401,5,3,3.1889,0,23.7014,1,1,66.2005,9.566699999999999,0.20706413184899997
CUST-0003102,4.8334,1,0.451133,9.835,3,2,2.9134,1,15.0201,1,0,29.505000000000003,5.8268,0.203520983689
CUST-0003103,18.6173,1,0.859815,23.8195,5,0,0.3669,1,30.371,1,1,119.09750000000001,0.0,0.739281834225
CUST-0003104,17.7232,0,0.808004,21.8483,8,2,1.8791,2,3.9768,1,1,174.7864,3.7582,0.6528704640159999
CUST-0003105,18.2257,0,0.649772,17.9518,5,0,2.0595,1,17.8959,1,0,89.75899999999999,0.0,0.422203651984
CUST-0003106,10.1602,0,0.887727,20.1721,5,3,1.9465,0,12.1641,1,0,100.8605,5.839499999999999,0.7880592265290001
CUST-0003107,14.821,0,0.680067,14.6339,4,1,1.8267,1,2.1325,1,0,58.5356,1.8267,0.462491124489
CUST-0003108,23.0959,0,0.527828,14.3144,3,2,1.9462,1,17.8815,1,0,42.9432,3.8924,0.27860239758399996
CUST-0003109,8.3093,1,0.668041,14.087,2,1,7.9598,0,9.6671,1,0,28.174,7.9598,0.446278777681
CUST-0003110,10.2256,0,0.752476,8.519,5,1,1.2899,2,6.6046,1,1,42.595,1.2899,0.5662201305760001
CUST-0003111,22.9448,0,0.83224,11.0514,3,0,1.4831,0,24.4946,1,0,33.154199999999996,0.0,0.6926234176
CUST-0003112,11.348,0,0.715094,15.6034,5,4,4.474,2,17.6743,1,0,78.017,17.896,0.511359428836
CUST-0003113,2.5127,1,0.393328,9.5056,3,1,3.8356,1,6.6809,1,0,28.516799999999996,3.8356,0.15470691558400002
CUST-0003114,23.607,1,0.804725,18.7948,5,0,0.4992,0,12.8254,0,0,93.97399999999999,0.0,0.6475823256250001
CUST-0003115,9.1795,1,0.419102,13.0859,7,4,3.2581,1,14.5181,1,0,91.60130000000001,13.0324,0.175646486404
CUST-0003116,0.8032,1,0.416877,12.2011,3,3,3.2638,0,4.984,0,0,36.603300000000004,9.7914,0.173786433129
CUST-0003117,1.3909,1,0.325422,9.9605,2,3,2.6392,0,8.429,1,0,19.921,7.9176,0.10589947808399999
CUST-0003118,8.8402,0,0.848651,23.6423,4,1,1.3343,0,7.9663,1,0,94.5692,1.3343,0.7202085198010001
CUST-0003119,19.8901,0,0.76002,17.8985,7,3,1.7507,0,7.2058,1,0,125.28949999999999,5.2520999999999995,0.5776304004
CUST-0003120,0.2953,1,0.197484,13.8596,3,1,4.5691,1,13.392,1,0,41.5788,4.5691,0.038999930255999994
CUST-0003121,21.5578,0,0.80182,17.9797,4,3,2.7911,0,4.0016,1,0,71.9188,8.3733,0.6429153124
CUST-0003122,5.7605,1,0.706076,9.5267,3,3,5.2025,0,14.8695,1,0,28.5801,15.607499999999998,0.49854331777600003
CUST-0003123,1.9815,1,0.376982,8.4891,5,1,3.7718,1,7.9042,1,0,42.4455,3.7718,0.14211542832399998
CUST-0003124,20.4845,0,0.85995,18.4311,2,3,1.6762,0,2.7705,1,0,36.8622,5.0286,0.7395140025
CUST-0003125,6.161,1,0.534554,15.2428,2,2,2.0882,1,6.3319,1,0,30.4856,4.1764,0.28574797891599996
CUST-0003126,19.1093,0,0.843304,17.656,8,1,3.2019,1,10.2895,0,0,141.248,3.2019,0.711161636416
CUST-0003127,12.3417,0,0.8811,18.7275,4,1,1.9879,0,20.1363,1,0,74.91,1.9879,0.77633721
CUST-0003128,1.7226,1,0.606108,11.6811,1,2,1.4235,0,7.1808,0,0,11.6811,2.847,0.367366907664
CUST-0003129,0.5693,1,0.587132,13.5818,3,6,5.8825,2,17.323,1,0,40.7454,35.295,0.344723985424
CUST-0003130,14.2408,1,0.46545,14.4296,7,1,0.25,0,12.6135,1,1,101.00720000000001,0.25,0.21664370249999998
CUST-0003131,15.4413,0,0.944923,17.3603,1,1,1.3372,1,15.2654,1,0,17.3603,1.3372,0.892879475929
CUST-0003132,10.478,0,0.609197,18.0355,4,1,0.7171,0,22.6649,1,1,72.142,0.7171,0.37112098480899997
CUST-0003133,19.6451,1,0.485719,14.275,2,0,1.7491,0,10.0188,1,0,28.55,0.0,0.23592294696100002
CUST-0003134,8.2767,0,0.793826,18.795,7,2,4.2149,0,2.3457,1,0,131.565,8.4298,0.630159718276
CUST-0003135,14.4916,0,0.768484,18.2195,4,0,4.2422,0,11.6888,1,1,72.878,0.0,0.5905676582559999
CUST-0003136,23.8185,0,0.802558,22.2612,6,0,0.7646,0,23.0195,1,1,133.56719999999999,0.0,0.644099343364
CUST-0003137,15.76,0,0.707998,22.3572,5,1,1.3941,0,10.5281,1,1,111.786,1.3941,0.501261168004
CUST-0003138,7.414,1,0.671012,15.4787,1,2,6.3122,1,22.3781,1,0,15.4787,12.6244,0.45025710414400005
CUST-0003139,1.4166,1,0.815206,17.618,1,1,1.8466,0,9.6571,0,1,17.618,1.8466,0.664560822436
CUST-0003140,8.7815,1,0.627812,17.5031,2,2,7.1414,0,14.1432,1,0,35.0062,14.2828,0.39414790734400007
CUST-0003141,1.0276,1,0.292069,7.085,2,3,3.7893,0,8.9671,1,0,14.17,11.367899999999999,0.08530430076100001
CUST-0003142,4.2171,1,0.817687,15.2719,4,2,4.2774,1,7.023,1,0,61.0876,8.5548,0.668612029969
CUST-0003143,1.488,1,0.310866,11.5702,5,3,0.87,1,33.2309,1,1,57.851,2.61,0.09663766995599998
CUST-0003144,3.0089,1,0.459618,16.3011,1,1,2.3446,1,21.5543,1,0,16.3011,2.3446,0.21124870592400002
CUST-0003145,8.334,0,0.791562,18.3123,2,0,3.8426,0,18.382,1,1,36.6246,0.0,0.626570399844
CUST-0003146,18.3115,0,0.784823,18.6878,5,0,0.4873,1,23.3603,0,0,93.439,0.0,0.6159471413290001
CUST-0003147,19.1748,0,0.698098,10.9348,4,0,0.6745,0,6.9809,1,1,43.7392,0.0,0.487340817604
CUST-0003148,12.7332,0,0.71964,20.7625,3,1,3.4934,2,7.5083,0,0,62.287499999999994,3.4934,0.5178817295999999
CUST-0003149,22.516,0,0.787062,25.3322,6,2,2.57,3,17.0152,1,1,151.9932,5.14,0.6194665918440001
CUST-0003150,13.7387,1,0.929418,20.0219,5,0,3.2473,0,5.45,1,0,100.1095,0.0,0.863817818724
CUST-0003151,11.2828,0,0.566932,17.2966,4,1,4.945,1,17.7787,1,0,69.1864,4.945,0.321411892624
CUST-0003152,17.0447,0,0.86956,19.4133,3,2,6.2733,0,20.7556,1,0,58.2399,12.5466,0.7561345936
CUST-0003153,10.8023,1,0.635569,16.9825,3,1,3.5065,1,1.7711,1,0,50.947500000000005,3.5065,0.40394795376100007
CUST-0003154,17.8494,0,0.831874,17.8348,4,2,1.6387,0,11.8102,1,0,71.3392,3.2774,0.692014351876
CUST-0003155,5.5522,1,0.490233,13.0002,5,3,4.5072,1,17.2396,1,0,65.001,13.5216,0.24032839428899996
CUST-0003156,15.5944,0,0.835004,16.2922,3,1,1.9004,1,4.248,1,0,48.8766,1.9004,0.697231680016
CUST-0003157,1.1109,1,0.232437,7.822,2,2,2.8127,1,6.4641,0,0,15.644,5.6254,0.054026958969000005
CUST-0003158,15.9644,0,0.789045,23.4907,2,3,3.4196,1,9.195,1,0,46.9814,10.2588,0.622592012025
CUST-0003159,21.8717,0,0.544191,11.0684,1,1,4.596,0,8.6718,1,1,11.0684,4.596,0.29614384448099995
CUST-0003160,13.1208,1,0.656493,15.9136,4,2,4.7315,1,23.4424,1,0,63.6544,9.463,0.430983059049
CUST-0003161,21.2127,0,0.890007,20.4535,6,2,0.698,0,11.1689,1,1,122.72099999999999,1.396,0.7921124600489999
CUST-0003162,17.7281,0,0.905514,19.5199,3,0,1.2988,0,16.3314,1,1,58.5597,0.0,0.8199556041960001
CUST-0003163,14.9746,1,0.769908,22.3293,3,1,2.1305,0,13.0382,1,0,66.9879,2.1305,0.592758328464
CUST-0003164,20.4532,0,0.821486,16.7323,6,2,2.6075,0,10.8427,1,0,100.3938,5.215,0.674839248196
CUST-0003165,3.8138,1,0.785642,21.6598,6,1,2.7632,0,4.4536,1,0,129.9588,2.7632,0.6172333521639999
CUST-0003166,9.825,1,0.758846,25.1474,3,1,3.0024,1,32.4098,1,0,75.4422,3.0024,0.575847251716
CUST-0003167,10.463,0,0.956122,20.2613,4,0,0.4814,0,2.3282,1,0,81.0452,0.0,0.914169278884
CUST-0003168,10.0913,0,0.716417,10.0606,2,3,1.9731,1,6.6786,1,0,20.1212,5.9193,0.513253317889
CUST-0003169,23.412,0,0.705183,15.7231,3,1,3.4619,1,18.5076,1,0,47.1693,3.4619,0.49728306348900003
CUST-0003170,7.8612,1,0.669803,14.7026,1,3,5.8478,3,29.3049,1,0,14.7026,17.543400000000002,0.44863605880900004
CUST-0003171,16.223,0,0.639327,21.2925,3,0,1.003,0,18.3591,0,1,63.8775,0.0,0.40873901292899995
CUST-0003172,21.7247,0,0.954851,13.5706,1,1,1.839,2,12.4912,1,0,13.5706,1.839,0.911740432201
CUST-0003173,8.8555,1,0.528449,17.3559,2,2,2.5639,1,0.9944,1,0,34.7118,5.1278,0.27925834560099994
CUST-0003174,9.6215,1,0.844818,20.6695,5,1,2.4959,0,9.8191,1,1,103.3475,2.4959,0.7137174531239999
CUST-0003175,3.8316,1,0.622221,18.4054,2,3,3.8053,1,6.9202,1,0,36.8108,11.4159,0.38715897284100004
CUST-0003176,12.238,1,0.872635,18.0379,2,0,3.8721,0,19.9382,1,0,36.0758,0.0,0.7614918432250001
CUST-0003177,23.0551,0,0.814124,23.1756,2,0,0.25,0,14.3308,0,1,46.3512,0.0,0.662797887376
CUST-0003178,14.1521,1,0.800103,11.7251,1,2,4.1326,4,1.8179,1,0,11.7251,8.2652,0.640164810609
CUST-0003179,15.5575,1,0.490067,14.2105,3,0,3.8955,1,38.6626,1,0,42.6315,0.0,0.24016566448899998
CUST-0003180,20.9772,0,0.840226,16.2265,4,0,1.2125,1,12.6648,1,0,64.906,0.0,0.7059797310760001
CUST-0003181,11.6774,0,0.703839,16.3427,5,3,1.1509,2,16.8662,1,1,81.71350000000001,3.4527,0.495389337921
CUST-0003182,10.4864,1,0.474463,23.2985,3,5,5.3992,0,7.6953,1,0,69.8955,26.996000000000002,0.22511513836900002
CUST-0003183,11.2973,0,0.710369,13.7033,4,1,2.3063,1,13.2554,1,0,54.8132,2.3063,0.504624116161
CUST-0003184,10.2751,1,0.948327,21.558,3,0,2.3821,1,5.5217,1,0,64.674,0.0,0.899324098929
CUST-0003185,3.499,1,0.765036,11.7415,5,3,6.3566,1,7.9159,1,0,58.7075,19.0698,0.5852800812960001
CUST-0003186,12.8888,1,0.612944,15.4958,4,1,3.0002,1,3.194,1,0,61.9832,3.0002,0.37570034713600003
CUST-0003187,12.019,0,0.826372,19.414,2,0,0.25,0,12.6211,1,1,38.828,0.0,0.682890682384
CUST-0003188,9.9632,0,0.633071,14.3901,4,0,0.6682,0,17.8613,1,1,57.5604,0.0,0.40077889104100006
CUST-0003189,6.0548,1,0.713111,22.4543,2,2,7.5153,0,5.058,1,0,44.9086,15.0306,0.5085272983210001
CUST-0003190,3.048,1,0.457701,18.7941,4,1,3.2623,0,6.956,1,0,75.1764,3.2623,0.20949020540100002
CUST-0003191,0.1,1,0.282296,9.2255,2,5,6.7079,1,4.8954,0,0,18.451,33.539500000000004,0.079691031616
CUST-0003192,16.9943,0,0.680113,19.9232,4,1,2.2665,0,5.9753,1,0,79.6928,2.2665,0.46255369276899994
CUST-0003193,10.7115,0,0.88184,19.0949,4,2,3.3675,0,3.4172,1,0,76.3796,6.735,0.7776417856
CUST-0003194,9.9494,1,0.447564,11.0383,3,1,1.5576,0,2.5185,1,0,33.1149,1.5576,0.20031353409600003
CUST-0003195,20.0327,0,0.701265,15.5836,2,0,0.6326,0,12.4112,1,0,31.1672,0.0,0.491772600225
CUST-0003196,3.4592,1,0.735901,12.5154,3,1,2.0886,0,19.8355,1,0,37.5462,2.0886,0.5415502818010001
CUST-0003197,14.1632,0,0.681114,20.742,1,2,2.4804,2,14.7244,1,0,20.742,4.9608,0.463916280996
CUST-0003198,10.8141,0,0.918496,17.4721,3,0,0.7036,0,14.9734,1,0,52.41630000000001,0.0,0.843634902016
CUST-0003199,1.6448,1,0.491014,17.9129,3,1,2.9409,1,17.9336,1,0,53.7387,2.9409,0.24109474819600002
CUST-0003200,23.6618,0,0.834367,18.9565,5,0,0.2523,0,9.5003,1,1,94.7825,0.0,0.696168290689
CUST-0003201,11.4849,0,0.523863,12.4704,5,2,2.6241,2,6.246,1,1,62.352,5.2482,0.274432442769
CUST-0003202,12.6657,0,0.79317,18.1377,3,0,0.25,0,10.4103,1,1,54.4131,0.0,0.6291186489
CUST-0003203,19.469,0,0.84396,26.9634,8,0,0.3688,0,25.8605,1,1,215.7072,0.0,0.7122684816000001
CUST-0003204,0.7319,1,0.568764,14.0119,3,3,10.458,3,7.0042,1,0,42.035700000000006,31.374000000000002,0.32349248769600003
CUST-0003205,1.4308,1,0.245013,12.1752,3,4,1.5974,1,5.8088,1,1,36.5256,6.3896,0.060031370169
CUST-0003206,19.4878,0,0.798867,21.555,1,2,2.6279,0,20.7128,1,0,21.555,5.2558,0.6381884836889999
CUST-0003207,9.829,0,0.604448,19.5266,5,2,2.37,0,11.1847,1,0,97.633,4.74,0.365357384704
CUST-0003208,14.9848,0,0.592146,12.6842,5,1,5.3332,2,6.7454,1,0,63.42100000000001,5.3332,0.35063688531599996
CUST-0003209,3.5866,1,0.49069,13.1177,2,2,1.7639,0,4.3603,1,0,26.2354,3.5278,0.2407766761
CUST-0003210,10.4007,1,0.934354,14.3661,4,0,3.5176,0,26.9963,1,0,57.4644,0.0,0.873017397316
CUST-0003211,16.6235,0,0.753591,18.4837,5,0,1.6019,1,15.6606,1,0,92.4185,0.0,0.567899395281
CUST-0003212,12.7188,0,0.748472,18.1727,1,1,4.8024,0,14.6421,1,0,18.1727,4.8024,0.5602103347840001
CUST-0003213,15.5822,0,0.714955,18.6314,5,5,4.1469,1,5.5487,1,1,93.157,20.734499999999997,0.511160652025
CUST-0003214,13.5071,0,0.525905,11.459,4,0,3.0393,1,21.1138,1,0,45.836,0.0,0.2765760690249999
CUST-0003215,21.9448,1,0.629182,12.3934,1,0,1.7736,0,1.6759,1,0,12.3934,0.0,0.395869989124
CUST-0003216,21.976,0,0.731614,21.2219,3,0,0.25,0,18.1689,1,1,63.6657,0.0,0.535259044996
CUST-0003217,14.1777,0,0.838473,22.7882,3,2,3.2337,0,5.8089,1,0,68.3646,6.4674,0.703036971729
CUST-0003218,8.9091,0,0.882053,21.8584,4,0,5.947,1,6.7002,1,0,87.4336,0.0,0.778017494809
CUST-0003219,0.7444,1,0.733645,13.035,3,4,7.5823,0,8.2676,1,0,39.105000000000004,30.3292,0.538234986025
CUST-0003220,11.9993,0,0.92495,23.5819,4,1,2.9831,0,9.7338,1,0,94.3276,2.9831,0.8555325025000001
CUST-0003221,20.0332,0,0.835058,21.0228,2,1,1.9995,0,16.7116,1,0,42.0456,1.9995,0.6973218633639999
CUST-0003222,23.0841,0,0.444363,14.8339,3,2,1.6776,0,14.8306,1,1,44.5017,3.3552,0.197458475769
CUST-0003223,22.8507,0,0.706554,21.2862,6,0,2.0595,0,4.7694,1,1,127.7172,0.0,0.49921855491600003
CUST-0003224,0.8843,1,0.470593,13.297,1,3,6.0598,3,30.6161,1,0,13.297,18.1794,0.221457771649
CUST-0003225,0.9724,1,0.477842,10.1244,1,3,2.9716,0,3.9513,0,0,10.1244,8.9148,0.22833297696399998
CUST-0003226,12.5617,0,0.788326,19.5007,6,3,2.4558,2,7.4202,1,1,117.0042,7.3674,0.621457882276
CUST-0003227,1.8309,1,0.46882,16.4326,1,1,3.9174,1,3.6256,1,0,16.4326,3.9174,0.2197921924
CUST-0003228,21.3395,0,0.935421,26.6517,5,2,5.1208,1,22.5341,1,0,133.2585,10.2416,0.8750124472409999
CUST-0003229,0.1,1,0.376551,9.2488,1,2,4.0033,2,7.3531,0,0,9.2488,8.0066,0.14179065560100002
CUST-0003230,4.6766,1,0.390123,18.5439,6,3,1.7232,1,6.5612,1,0,111.2634,5.1696,0.152195955129
CUST-0003231,12.3192,0,0.442993,11.2745,3,0,0.4317,0,27.7469,1,0,33.823499999999996,0.0,0.19624279804900002
CUST-0003232,11.1085,1,0.948169,21.634,3,0,1.4419,1,11.0204,1,0,64.902,0.0,0.899024452561
CUST-0003233,14.5976,0,0.592942,22.5341,3,2,2.0768,0,3.5335,1,0,67.6023,4.1536,0.35158021536399997
CUST-0003234,10.8412,1,0.65602,13.8449,1,1,1.495,1,44.2509,1,0,13.8449,1.495,0.43036224040000004
CUST-0003235,11.3199,1,0.655823,14.0124,5,2,5.807,1,14.7832,1,0,70.062,11.614,0.43010380732900005
CUST-0003236,13.9993,0,0.55735,11.8535,2,3,3.1931,0,11.221,1,0,23.707,9.5793,0.31063902250000003
CUST-0003237,0.478,1,0.503017,16.8261,3,3,1.9173,2,20.9828,1,1,50.478300000000004,5.7519,0.253026102289
CUST-0003238,3.4656,1,0.370161,14.2339,2,0,3.9394,0,1.5257,1,0,28.4678,0.0,0.13701916592100002
CUST-0003239,1.5833,1,0.855705,17.6675,3,2,3.9285,0,5.526,1,0,53.0025,7.857,0.7322310470250001
CUST-0003240,20.4686,0,0.900207,24.3876,4,0,0.732,0,8.2666,1,0,97.5504,0.0,0.810372642849
CUST-0003241,12.0497,0,0.721389,15.1527,5,2,3.4176,0,13.3908,1,1,75.7635,6.8352,0.520402089321
CUST-0003242,1.6063,1,0.583278,18.4296,1,1,2.2025,1,18.6607,0,0,18.4296,2.2025,0.34021322528399994
CUST-0003243,13.207,1,0.184962,11.3333,4,1,1.1551,0,16.4463,1,1,45.3332,1.1551,0.034210941444
CUST-0003244,16.9624,0,0.81598,23.1846,6,1,4.2555,0,10.5903,1,0,139.1076,4.2555,0.6658233604
CUST-0003245,1.1417,1,0.530275,10.2199,2,1,3.2431,2,25.8705,0,0,20.4398,3.2431,0.2811915756250001
CUST-0003246,0.8942,1,0.399856,14.5182,3,1,4.2377,0,3.4572,1,0,43.5546,4.2377,0.159884820736
CUST-0003247,9.5622,0,0.942746,29.9408,6,1,4.16,0,9.1529,1,0,179.6448,4.16,0.888770020516
CUST-0003248,10.8962,1,0.5637,10.9229,1,0,2.2588,1,32.4459,1,1,10.9229,0.0,0.31775769
CUST-0003249,9.8581,0,0.952204,19.704,8,0,0.25,0,7.4569,1,1,157.632,0.0,0.9066924576160001
CUST-0003250,6.1398,1,0.605252,20.365,4,1,5.9495,0,29.8857,1,0,81.46,5.9495,0.36632998350400003
CUST-0003251,19.658,1,0.954145,20.763,2,0,0.7792,1,14.2731,1,1,41.526,0.0,0.910392681025
CUST-0003252,3.239,1,0.595564,15.9343,1,1,0.8749,0,18.9044,1,0,15.9343,0.8749,0.35469647809599997
CUST-0003253,23.7263,0,0.747881,18.6506,7,2,4.9481,1,7.2456,1,0,130.5542,9.8962,0.559325990161
CUST-0003254,17.1301,0,0.661375,20.9846,6,2,2.2073,0,29.0044,1,0,125.9076,4.4146,0.43741689062500005
CUST-0003255,8.5714,0,0.75724,13.0017,7,1,4.886,0,25.2534,1,0,91.0119,4.886,0.5734124176000001
CUST-0003256,21.108,0,0.668243,23.7851,6,0,1.2375,1,5.2985,1,1,142.7106,0.0,0.446548707049
CUST-0003257,16.0072,0,0.694521,10.9917,7,3,4.6287,1,6.1758,1,0,76.9419,13.8861,0.4823594194410001
CUST-0003258,11.1819,1,0.490878,8.4489,5,1,4.3749,0,11.2911,1,0,42.2445,4.3749,0.240961210884
CUST-0003259,21.1988,0,0.930536,16.4625,2,1,2.4555,0,11.2386,1,0,32.925,2.4555,0.865897247296
CUST-0003260,0.5092,1,0.234806,8.8273,2,6,4.1335,3,24.7243,1,0,17.6546,24.801,0.055133857636
CUST-0003261,4.7653,1,0.539993,11.9737,6,1,0.9366,0,6.7226,1,0,71.84219999999999,0.9366,0.2915924400489999
CUST-0003262,7.3567,1,0.461389,12.8217,8,1,0.9566,0,13.9406,1,0,102.5736,0.9566,0.212879809321
CUST-0003263,8.5755,1,0.482112,11.6481,3,1,2.3296,2,13.7991,1,0,34.9443,2.3296,0.232431980544
CUST-0003264,1.0768,1,0.217446,7.4527,1,2,1.7234,1,31.434,0,0,7.4527,3.4468,0.047282762916
CUST-0003265,9.5721,0,0.745773,14.5658,5,6,5.734,0,9.3797,1,0,72.829,34.403999999999996,0.556177367529
CUST-0003266,21.6564,0,0.730462,19.0151,2,0,0.5729,0,10.5344,1,0,38.0302,0.0,0.533574733444
CUST-0003267,16.3906,0,0.838622,17.6033,5,1,1.8416,1,17.7758,1,0,88.01650000000001,1.8416,0.703286858884
CUST-0003268,21.0605,0,0.942737,11.7597,4,2,0.707,1,5.2343,1,1,47.0388,1.414,0.888753051169
CUST-0003269,10.5145,0,0.93761,23.4001,8,0,1.6648,0,35.1671,1,1,187.2008,0.0,0.8791125121000001
CUST-0003270,15.1149,0,0.921147,24.1775,5,2,4.0852,0,6.1723,1,0,120.88749999999999,8.1704,0.8485117956090001
CUST-0003271,13.0208,0,0.708438,18.5466,6,1,1.5332,0,4.6802,1,1,111.27960000000002,1.5332,0.501884399844
CUST-0003272,12.4618,0,0.521227,9.3516,1,2,3.4522,0,54.3579,1,0,9.3516,6.9044,0.271677585529
CUST-0003273,2.8064,1,0.758062,19.2382,1,3,3.6122,1,33.6959,1,0,19.2382,10.8366,0.574657995844
CUST-0003274,12.9535,1,0.792142,13.102,1,1,1.0776,0,12.1375,1,0,13.102,1.0776,0.627488948164
CUST-0003275,9.2125,0,0.840781,17.879,8,2,2.2576,0,20.1717,1,0,143.032,4.5152,0.706912689961
CUST-0003276,0.7068,1,0.53163,14.2125,1,5,9.3665,1,4.6179,0,1,14.2125,46.8325,0.28263045690000005
CUST-0003277,23.0387,0,0.832333,23.191,4,1,0.8229,1,4.7336,1,0,92.764,0.8229,0.6927782228889999
CUST-0003278,0.5937,1,0.459297,17.5379,3,2,1.9759,0,6.3936,1,0,52.6137,3.9518,0.21095373420900002
CUST-0003279,3.4317,1,0.648582,17.9579,3,1,4.9392,1,4.5384,1,0,53.8737,4.9392,0.420658610724
CUST-0003280,15.4997,0,0.799597,20.8406,3,0,1.662,0,19.2009,1,0,62.5218,0.0,0.639355362409
CUST-0003281,0.3202,1,0.675363,11.7734,3,3,2.552,1,20.4389,1,0,35.3202,7.656000000000001,0.45611518176900007
CUST-0003282,16.6729,0,0.418511,19.3304,4,1,3.9303,1,14.6446,1,0,77.3216,3.9303,0.17515145712100003
CUST-0003283,0.5742,1,0.473465,3.2434,2,1,1.7418,0,14.2666,1,0,6.4868,1.7418,0.22416910622500003
CUST-0003284,13.6608,0,0.708693,22.7419,3,1,0.6086,1,13.2959,1,0,68.2257,0.6086,0.502245768249
CUST-0003285,6.0462,1,0.564111,13.1111,5,1,1.8133,1,10.4686,1,0,65.5555,1.8133,0.31822122032100003
CUST-0003286,9.1993,0,0.680513,19.4876,2,1,1.2159,0,21.3455,1,0,38.9752,1.2159,0.46309794316900005
CUST-0003287,19.9694,0,0.894881,23.3445,4,0,2.2522,0,2.2661,1,0,93.378,0.0,0.8008120041610001
CUST-0003288,16.8166,0,0.683902,19.12,5,0,3.9904,0,13.3544,1,0,95.60000000000001,0.0,0.467721945604
CUST-0003289,1.9907,1,0.707947,18.0706,2,1,5.599,1,5.6822,1,0,36.1412,5.599,0.5011889548089999
CUST-0003290,11.6475,0,0.842212,21.8625,8,1,1.0527,0,12.2075,1,0,174.9,1.0527,0.7093210529439999
CUST-0003291,10.5161,0,0.669244,12.5577,6,3,2.6184,0,15.2117,1,0,75.34620000000001,7.8552,0.4478875315359999
CUST-0003292,11.0777,0,0.717889,15.3455,6,0,0.6404,1,18.2374,0,1,92.073,0.0,0.515364616321
CUST-0003293,6.5925,1,0.802947,21.0662,3,0,3.151,0,20.314,0,0,63.1986,0.0,0.6447238848089999
CUST-0003294,8.8147,0,0.809182,18.3384,3,0,2.0302,0,12.1468,1,0,55.0152,0.0,0.654775509124
CUST-0003295,11.1328,0,0.634147,15.0171,1,0,1.7044,0,18.7258,1,0,15.0171,0.0,0.40214241760900005
CUST-0003296,13.0856,0,0.748328,23.2585,5,2,3.6646,1,9.1431,1,1,116.2925,7.3292,0.559994795584
CUST-0003297,14.5259,0,0.558518,18.7092,3,2,1.2692,0,13.364,1,1,56.1276,2.5384,0.31194235632399997
CUST-0003298,16.3219,0,0.676273,15.1767,5,3,2.7061,0,16.2317,1,0,75.8835,8.118300000000001,0.45734517052900003
CUST-0003299,16.8488,0,0.785605,19.3751,6,0,2.9422,0,13.0337,1,0,116.25059999999999,0.0,0.617175216025
CUST-0003300,22.2942,0,0.99798,16.1057,5,2,2.8741,0,26.8425,1,0,80.5285,5.7482,0.9959640804
CUST-0003301,13.5136,1,0.705626,13.9286,5,2,2.0433,0,3.5852,1,1,69.643,4.0866,0.49790805187599996
CUST-0003302,18.9027,0,0.868997,14.6776,4,1,3.7531,0,2.455,1,0,58.7104,3.7531,0.755155786009
CUST-0003303,14.5326,0,0.580624,14.2547,1,1,1.6696,2,1.358,1,0,14.2547,1.6696,0.337124229376
CUST-0003304,16.6615,0,0.737724,18.6611,4,0,4.0802,0,20.4713,1,1,74.6444,0.0,0.5442367001760001
CUST-0003305,12.1787,0,0.630688,18.1267,7,3,2.7821,0,22.5667,1,0,126.8869,8.3463,0.39776735334400004
CUST-0003306,20.8867,0,0.896632,18.9059,6,1,1.9037,0,7.768,1,0,113.43539999999999,1.9037,0.8039489434239999
CUST-0003307,22.8205,0,0.865175,22.995,5,0,0.7169,0,17.5741,0,0,114.97500000000001,0.0,0.748527780625
CUST-0003308,23.3939,0,0.724324,20.6294,6,0,1.1741,0,5.7292,1,0,123.7764,0.0,0.524645256976
