customer_id,Segment_ID,Persona,Risk_Tier,Partial_Hazard,Risk_Percentile,onboarding_completion,monthly_active_days,product_adoption_count,support_tickets_90d,support_resolution_days,service_incidents_90d,tenure_at_start,auto_renew_flag
CUST-0004023,0,Service-Friction Risk,High Risk (Top 25%),3.2676385702936948,0.7997333333333333,0.70524,14.5359,3,4,4.9336,0,11.7437,1
CUST-0004026,2,Low-Engagement Risk,High Risk (Top 25%),2.684013748008272,0.762,0.349151,17.2449,5,3,1.9605,1,7.4341,1
CUST-0004027,2,Low-Engagement Risk,High Risk (Top 25%),8.808621849101755,0.9309333333333333,0.365742,16.3676,1,0,1.6946,1,5.0235,0
CUST-0004028,0,Service-Friction Risk,High Risk (Top 25%),3.6574487048777167,0.8233333333333334,0.523071,16.5211,4,1,6.2395,1,1.3955,1
CUST-0004032,2,Low-Engagement Risk,High Risk (Top 25%),25.02720101521031,0.984,0.229807,8.8025,1,1,1.6778,1,7.6592,0
CUST-0004037,2,Low-Engagement Risk,High Risk (Top 25%),2.854926578815742,0.7744,0.536608,16.209,3,2,3.4655,1,13.8061,1
CUST-0004039,2,Low-Engagement Risk,High Risk (Top 25%),24.703807297684875,0.9832,0.177379,8.8657,1,3,3.4534,1,11.0256,1
CUST-0004040,2,Low-Engagement Risk,High Risk (Top 25%),3.215026895644672,0.7966666666666666,0.365325,11.9181,1,0,0.733,1,14.3127,1
CUST-0004046,2,Low-Engagement Risk,High Risk (Top 25%),2.9852130574180396,0.7841333333333333,0.469975,14.6147,5,3,1.8688,1,5.4342,1
CUST-0004064,2,Low-Engagement Risk,High Risk (Top 25%),7.622590242786508,0.9184,0.283051,12.3469,2,2,3.2061,0,13.7094,1
CUST-0004071,2,Low-Engagement Risk,High Risk (Top 25%),12.730015820387745,0.9546666666666667,0.185733,3.4939,2,1,1.3513,0,6.2338,1
CUST-0004077,2,Low-Engagement Risk,High Risk (Top 25%),5.850072963941748,0.8902666666666667,0.28483,10.6709,1,1,1.376,0,14.1592,1
CUST-0004086,0,Service-Friction Risk,High Risk (Top 25%),3.3162172275114448,0.8033333333333333,0.554601,15.7828,1,2,4.5314,1,19.0389,1
CUST-0004088,2,Low-Engagement Risk,High Risk (Top 25%),6.269567053878842,0.8976,0.382985,11.331,3,2,3.844,0,11.2873,1
CUST-0004089,0,Service-Friction Risk,High Risk (Top 25%),60.70667943902135,0.9961333333333333,0.2937,18.4255,4,7,6.1474,4,20.1639,1
CUST-0004090,0,Service-Friction Risk,High Risk (Top 25%),2.848848542040027,0.7737333333333334,0.745195,21.5969,5,3,6.4745,0,9.033,0
CUST-0004096,2,Low-Engagement Risk,High Risk (Top 25%),6.595927386634455,0.9046666666666666,0.510126,9.9035,1,4,2.1687,0,5.6941,1
CUST-0004098,0,Service-Friction Risk,High Risk (Top 25%),3.227546201419975,0.7972,0.923946,16.5892,1,6,4.4578,2,14.4264,1
CUST-0004112,2,Low-Engagement Risk,High Risk (Top 25%),3.589202416625528,0.8188,0.185158,13.148,2,0,0.843,0,12.5237,1
CUST-0004116,0,Service-Friction Risk,High Risk (Top 25%),3.3672537567442955,0.8062666666666667,0.528038,15.581,4,4,2.5211,1,11.5383,1
CUST-0004117,0,Service-Friction Risk,High Risk (Top 25%),5.330067724312521,0.88,0.447234,16.1314,5,5,3.1064,1,9.9045,1
CUST-0004119,0,Service-Friction Risk,High Risk (Top 25%),5.334396352600847,0.8801333333333333,0.64525,14.2409,5,4,5.0497,2,7.1904,1
CUST-0004125,2,Low-Engagement Risk,High Risk (Top 25%),2.5518399766364817,0.7524,0.463869,13.8539,4,2,2.9793,1,18.7277,1
CUST-0004126,0,Service-Friction Risk,High Risk (Top 25%),3.0298013080994326,0.7856,0.659016,14.4415,6,4,3.7512,2,8.791,1
CUST-0004127,0,Service-Friction Risk,High Risk (Top 25%),13.517447543694402,0.9574666666666667,0.266979,7.4633,5,3,2.3682,2,10.8389,1
CUST-0004128,2,Low-Engagement Risk,High Risk (Top 25%),16.288772284011888,0.966,0.276161,9.6052,4,1,2.9685,1,14.7604,0
CUST-0004134,2,Low-Engagement Risk,High Risk (Top 25%),15.507758331434939,0.9638666666666666,0.350769,9.7163,1,4,3.1446,1,16.109,1
CUST-0004137,2,Low-Engagement Risk,High Risk (Top 25%),2.7719667797477543,0.7681333333333333,0.492468,10.0547,5,1,2.5059,0,1.6031,1
CUST-0004141,2,Low-Engagement Risk,High Risk (Top 25%),10.220021771047513,0.9424,0.283138,13.8598,3,0,3.8427,1,24.8346,0
CUST-0004147,2,Low-Engagement Risk,High Risk (Top 25%),3.0213156125541683,0.7850666666666667,0.641056,8.17,7,0,1.3753,1,3.8147,0
CUST-0004149,2,Low-Engagement Risk,High Risk (Top 25%),4.23507894677178,0.8466666666666667,0.391163,9.3245,2,0,1.9209,0,6.2003,1
CUST-0004150,0,Service-Friction Risk,High Risk (Top 25%),146.9630343186423,0.9986666666666667,0.2887,5.5175,1,6,6.8863,2,21.0768,1
CUST-0004151,2,Low-Engagement Risk,High Risk (Top 25%),7.278159874459907,0.9152,0.540612,7.6577,3,3,3.8885,1,17.1105,1
CUST-0004158,2,Low-Engagement Risk,High Risk (Top 25%),9.271531622287705,0.9336,0.501403,8.6705,2,1,2.2511,0,2.6407,0
CUST-0004160,2,Low-Engagement Risk,High Risk (Top 25%),21.100600758587255,0.9757333333333333,0.235594,11.1609,1,1,3.7248,0,15.3509,0
CUST-0004162,2,Low-Engagement Risk,High Risk (Top 25%),2.9207180837495264,0.7790666666666667,0.602538,13.3129,4,3,3.4998,0,2.2464,1
CUST-0004163,2,Low-Engagement Risk,High Risk (Top 25%),2.7415340453066186,0.7656,0.482336,16.2585,1,3,1.7396,0,5.9886,1
CUST-0004165,2,Low-Engagement Risk,High Risk (Top 25%),2.525302988546134,0.7501333333333333,0.575014,18.8294,2,2,4.3186,0,5.4345,1
CUST-0004166,0,Service-Friction Risk,High Risk (Top 25%),3.272747036167007,0.8001333333333334,0.833961,15.1737,7,3,8.4319,3,10.3316,1
CUST-0004167,2,Low-Engagement Risk,High Risk (Top 25%),56.47014450105976,0.9956,0.179537,2.6596,2,2,3.7658,1,24.5629,0
CUST-0004169,2,Low-Engagement Risk,High Risk (Top 25%),3.7240230959161638,0.8262666666666667,0.492424,11.2496,3,1,3.1576,1,14.456,1
CUST-0004172,0,Service-Friction Risk,High Risk (Top 25%),9.87818029690142,0.9397333333333333,0.606095,14.3033,4,4,3.8185,1,4.475,0
CUST-0004176,2,Low-Engagement Risk,High Risk (Top 25%),7.362289692394052,0.9157333333333333,0.398939,11.078,3,1,4.8907,1,7.6599,1
CUST-0004179,2,Low-Engagement Risk,High Risk (Top 25%),3.3319890430555232,0.8041333333333334,0.413089,17.3206,4,3,3.5082,0,16.4757,1
CUST-0004189,2,Low-Engagement Risk,High Risk (Top 25%),27.609061771511445,0.9857333333333334,0.319712,9.0054,1,2,3.5955,0,3.8697,0
CUST-0004191,2,Low-Engagement Risk,High Risk (Top 25%),3.0564721695280554,0.7869333333333334,0.595678,13.059,3,0,9.0903,0,14.7534,1
CUST-0004198,0,Service-Friction Risk,High Risk (Top 25%),4.362822550673038,0.8522666666666666,0.515326,16.7707,4,2,7.3824,1,9.7421,1
CUST-0004207,2,Low-Engagement Risk,High Risk (Top 25%),6.4237986525032245,0.9025333333333333,0.317081,8.7179,6,2,2.3965,1,9.3717,1
CUST-0004215,0,Service-Friction Risk,High Risk (Top 25%),5.3285235267864826,0.8798666666666667,0.500329,14.2852,2,3,3.5191,1,16.0681,1
CUST-0004216,0,Service-Friction Risk,High Risk (Top 25%),10.93423049274851,0.946,0.565797,14.1424,3,3,7.4645,1,0.9074,1
CUST-0004223,0,Service-Friction Risk,High Risk (Top 25%),28.847968460376332,0.9864,0.342311,8.9782,1,3,5.8933,2,21.5037,1
CUST-0004232,2,Low-Engagement Risk,High Risk (Top 25%),2.690001403511197,0.7625333333333333,0.427878,11.2932,3,0,1.1924,0,4.1445,1
CUST-0004234,2,Low-Engagement Risk,High Risk (Top 25%),3.196059397667341,0.7957333333333333,0.473175,14.9418,4,2,5.0715,0,6.321,1
CUST-0004237,2,Low-Engagement Risk,High Risk (Top 25%),7.382570039573621,0.9158666666666667,0.375838,13.4334,1,1,5.167,1,23.0167,1
CUST-0004239,2,Low-Engagement Risk,High Risk (Top 25%),3.4045099821436717,0.8076,0.366842,15.1474,5,1,4.0558,1,17.3675,1
CUST-0004241,2,Low-Engagement Risk,High Risk (Top 25%),3.890038646459987,0.8328,0.35166,7.7178,5,1,2.8409,0,10.9246,1
CUST-0004244,0,Service-Friction Risk,High Risk (Top 25%),110.21199523235671,0.998,0.288952,10.5371,2,4,6.8641,1,2.1653,0
CUST-0004245,0,Service-Friction Risk,High Risk (Top 25%),10.051734617003858,0.9414666666666667,0.450756,14.1549,2,2,2.0969,2,22.5937,0
CUST-0004246,0,Service-Friction Risk,High Risk (Top 25%),7.777135937292232,0.9204,0.644809,17.6581,4,4,7.2524,2,10.4589,1
CUST-0004254,0,Service-Friction Risk,High Risk (Top 25%),3.215359774833006,0.7968,0.642118,15.5893,1,2,3.5126,2,18.4462,1
CUST-0004255,2,Low-Engagement Risk,High Risk (Top 25%),2.7851247040564315,0.7690666666666667,0.246595,11.365,4,0,0.25,0,4.4551,1
CUST-0004260,0,Service-Friction Risk,High Risk (Top 25%),3.4231140893232475,0.8084,0.651194,12.316,6,3,5.3081,1,9.4959,1
CUST-0004267,2,Low-Engagement Risk,High Risk (Top 25%),6.13189721624013,0.8953333333333333,0.465951,12.6126,1,2,4.4421,0,13.8995,1
CUST-0004270,0,Service-Friction Risk,High Risk (Top 25%),4.364891563638149,0.8524,0.520466,14.5508,1,3,4.2927,1,29.38,1
CUST-0004272,0,Service-Friction Risk,High Risk (Top 25%),4.253937027295197,0.8478666666666667,0.570108,13.2118,4,4,4.1338,0,12.7027,1
CUST-0004278,2,Low-Engagement Risk,High Risk (Top 25%),2.7047638267269334,0.7634666666666666,0.381562,13.5192,3,2,0.6537,1,13.3093,1
CUST-0004281,0,Service-Friction Risk,High Risk (Top 25%),3.8062191386626005,0.8297333333333333,0.902866,17.3422,4,6,5.8375,2,3.2895,1
CUST-0004282,0,Service-Friction Risk,High Risk (Top 25%),11.53845229982221,0.95,0.617468,15.3535,5,5,6.6939,2,5.9437,1
CUST-0004288,2,Low-Engagement Risk,High Risk (Top 25%),2.6112588993558643,0.7568,0.645581,13.6741,2,2,2.9206,1,8.0526,1
CUST-0004291,2,Low-Engagement Risk,High Risk (Top 25%),4.3890194447995325,0.8532,0.495228,10.9424,1,1,3.5753,0,10.913,1
CUST-0004292,2,Low-Engagement Risk,High Risk (Top 25%),3.8017433494280475,0.8294666666666667,0.699764,10.1914,2,2,5.5554,0,5.0818,1
CUST-0004293,2,Low-Engagement Risk,High Risk (Top 25%),3.8634947749345834,0.8314666666666667,0.485542,9.2247,2,1,2.3291,1,24.6464,1
CUST-0004296,0,Service-Friction Risk,High Risk (Top 25%),2.680859610682286,0.7616,0.68807,17.5923,7,2,6.8957,3,1.6019,1
CUST-0004297,2,Low-Engagement Risk,High Risk (Top 25%),3.1612996740412793,0.7944,0.641802,11.4637,4,4,2.9314,0,2.7642,1
CUST-0004299,0,Service-Friction Risk,High Risk (Top 25%),3.975772492457305,0.8364,0.730948,13.1939,3,5,3.058,2,8.8359,1
CUST-0004302,2,Low-Engagement Risk,High Risk (Top 25%),13.963682278584754,0.9592,0.197415,7.9906,1,2,3.0835,0,16.7089,1
CUST-0004304,0,Service-Friction Risk,High Risk (Top 25%),7.167100069731153,0.9134666666666666,0.508684,15.8254,1,2,4.2082,2,2.9878,1
CUST-0004315,0,Service-Friction Risk,High Risk (Top 25%),12.826451034586228,0.9552,0.420361,11.3414,4,2,2.4622,2,13.3606,0
CUST-0004316,2,Low-Engagement Risk,High Risk (Top 25%),3.6098958662713136,0.8198666666666666,0.452873,11.6388,4,0,4.9446,1,15.5919,1
CUST-0004323,0,Service-Friction Risk,High Risk (Top 25%),3.3766223275299128,0.8065333333333333,0.643208,12.5725,6,3,4.3963,2,11.7715,1
CUST-0004331,2,Low-Engagement Risk,High Risk (Top 25%),9.529193484229367,0.9361333333333334,0.299177,13.187,2,1,1.1416,0,10.2597,0
CUST-0004334,0,Service-Friction Risk,High Risk (Top 25%),26.44927957101821,0.9850666666666666,0.525967,14.9273,4,6,5.2505,4,3.9055,1
CUST-0004341,2,Low-Engagement Risk,High Risk (Top 25%),21.837293642688447,0.9776,0.230011,10.6745,2,3,6.3228,0,23.4812,1
CUST-0004343,0,Service-Friction Risk,High Risk (Top 25%),2.9639183797087623,0.7824,0.779456,15.4041,3,5,4.0461,1,8.2158,1
CUST-0004347,0,Service-Friction Risk,High Risk (Top 25%),13.611053844112591,0.9577333333333333,0.547049,16.2115,3,7,3.5699,1,23.3211,0
CUST-0004350,2,Low-Engagement Risk,High Risk (Top 25%),6.254752342991016,0.8974666666666666,0.356385,9.6056,3,2,4.2734,0,15.1784,1
CUST-0004354,2,Low-Engagement Risk,High Risk (Top 25%),6.0286254842983285,0.8942666666666667,0.397332,7.3668,2,1,4.1136,0,28.4026,1
CUST-0004357,2,Low-Engagement Risk,High Risk (Top 25%),2.854958690624985,0.7745333333333333,0.448283,15.4289,2,0,0.3294,0,16.4156,0
CUST-0004359,0,Service-Friction Risk,High Risk (Top 25%),6.890721870188917,0.9089333333333334,0.735872,15.0904,1,3,3.6803,1,1.4778,0
CUST-0004362,2,Low-Engagement Risk,High Risk (Top 25%),19.65548695960246,0.9734666666666667,0.261891,9.9267,3,4,4.4486,0,7.3896,1
CUST-0004368,0,Service-Friction Risk,High Risk (Top 25%),74.20576611060635,0.9968,0.25275,13.154,1,6,4.757,0,18.6572,0
CUST-0004370,0,Service-Friction Risk,High Risk (Top 25%),14.854684683157775,0.962,0.410575,8.0465,3,3,5.1326,1,14.7898,1
CUST-0004372,2,Low-Engagement Risk,High Risk (Top 25%),22.642556366809064,0.9794666666666667,0.333491,10.0032,1,2,2.9469,1,17.4701,0
CUST-0004373,0,Service-Friction Risk,High Risk (Top 25%),3.2267141917790267,0.7970666666666667,0.790204,15.7685,2,2,5.2828,3,2.6057,1
CUST-0004387,2,Low-Engagement Risk,High Risk (Top 25%),3.002689741755429,0.7845333333333333,0.570049,13.1609,2,2,3.3035,0,11.0081,1
CUST-0004388,0,Service-Friction Risk,High Risk (Top 25%),7.603389212036376,0.9177333333333333,0.619195,15.6047,1,2,2.6516,2,9.7767,0
CUST-0004391,2,Low-Engagement Risk,High Risk (Top 25%),7.120748214512929,0.9122666666666667,0.289869,9.6153,3,2,2.3543,0,11.4682,1
CUST-0004393,0,Service-Friction Risk,High Risk (Top 25%),8.125843704887284,0.9236,0.82747,11.8381,6,5,9.5289,1,28.4473,1
CUST-0004394,2,Low-Engagement Risk,High Risk (Top 25%),2.9089021207083166,0.7781333333333333,0.585933,11.6365,1,2,2.1249,0,10.3618,1
CUST-0004397,2,Low-Engagement Risk,High Risk (Top 25%),4.890157100956219,0.8697333333333334,0.522616,13.3602,2,4,2.4569,0,2.0657,1
CUST-0004400,2,Low-Engagement Risk,High Risk (Top 25%),3.768681518245492,0.8282666666666667,0.652684,13.6591,1,1,2.6248,1,13.3012,0
CUST-0004404,0,Service-Friction Risk,High Risk (Top 25%),2.8911504445890692,0.7772,0.690129,14.3009,4,4,3.7365,1,9.1511,1
CUST-0004406,0,Service-Friction Risk,High Risk (Top 25%),16.950847336585735,0.9676,0.429609,13.0912,6,6,5.9067,0,4.7273,1
CUST-0004408,2,Low-Engagement Risk,High Risk (Top 25%),17.47586603893535,0.9693333333333334,0.263003,9.3235,4,1,2.3941,1,7.0821,0
CUST-0004410,0,Service-Friction Risk,High Risk (Top 25%),3.883080314706019,0.8322666666666667,0.527902,20.1916,1,3,3.9235,1,19.266,1
CUST-0004414,0,Service-Friction Risk,High Risk (Top 25%),91.24779572945233,0.9972,0.481708,14.3185,3,6,5.9533,4,15.9676,0
CUST-0004416,0,Service-Friction Risk,High Risk (Top 25%),3.489230497469159,0.8132,0.596906,16.7386,3,3,5.5308,1,11.6802,1
CUST-0004423,0,Service-Friction Risk,High Risk (Top 25%),4.114519694516818,0.8417333333333333,0.851755,13.9335,3,2,11.2149,0,1.0884,1
CUST-0004428,0,Service-Friction Risk,High Risk (Top 25%),4.350551498060248,0.8513333333333334,0.677128,23.5993,3,4,4.8255,0,4.5259,0
CUST-0004429,0,Service-Friction Risk,High Risk (Top 25%),5.925470269162381,0.8917333333333334,0.734687,16.9991,1,2,11.0334,0,13.2855,1
CUST-0004430,2,Low-Engagement Risk,High Risk (Top 25%),4.739687111414229,0.8653333333333333,0.519633,14.4624,1,3,2.277,1,8.5924,1
CUST-0004431,0,Service-Friction Risk,High Risk (Top 25%),2.5640799608272458,0.7534666666666666,0.606626,14.5553,6,4,2.8159,2,17.5772,1
CUST-0004436,2,Low-Engagement Risk,High Risk (Top 25%),4.6345809661775546,0.8621333333333333,0.343923,12.2517,5,3,2.148,0,6.851,1
CUST-0004438,2,Low-Engagement Risk,High Risk (Top 25%),4.36777090526644,0.8526666666666667,0.282922,16.3579,2,1,1.9251,0,1.7334,1
CUST-0004439,2,Low-Engagement Risk,High Risk (Top 25%),8.628322524004199,0.9301333333333334,0.301695,8.5618,1,3,1.4249,1,32.6269,1
CUST-0004440,2,Low-Engagement Risk,High Risk (Top 25%),8.531117127973365,0.9293333333333333,0.337498,8.9434,3,2,2.5183,2,26.0515,1
CUST-0004442,2,Low-Engagement Risk,High Risk (Top 25%),32.22860509646313,0.9886666666666667,0.188384,8.8571,1,3,4.6063,1,8.2481,1
CUST-0004446,0,Service-Friction Risk,High Risk (Top 25%),8.321887446830926,0.9269333333333334,0.465799,19.0326,2,4,4.413,2,14.8295,1
CUST-0004449,2,Low-Engagement Risk,High Risk (Top 25%),2.8625437272527288,0.7749333333333334,0.320696,12.4688,8,1,3.8818,0,10.5864,1
CUST-0004453,2,Low-Engagement Risk,High Risk (Top 25%),4.0510615829677565,0.8386666666666667,0.510989,10.6271,2,1,4.2624,0,13.4034,1
CUST-0004459,2,Low-Engagement Risk,High Risk (Top 25%),3.7508649399579066,0.8270666666666666,0.716217,9.1719,3,4,3.7429,0,6.9903,1
CUST-0004465,0,Service-Friction Risk,High Risk (Top 25%),3.4299173840314765,0.8093333333333333,0.575644,13.8591,5,2,4.1161,2,7.7987,1
CUST-0004468,2,Low-Engagement Risk,High Risk (Top 25%),2.648542627637912,0.7596,0.562762,9.8366,4,2,1.9111,0,2.8909,1
CUST-0004475,0,Service-Friction Risk,High Risk (Top 25%),6.159679176838374,0.8957333333333334,0.771043,12.0612,1,4,5.6782,1,8.6215,1
CUST-0004481,0,Service-Friction Risk,High Risk (Top 25%),4.574879213072344,0.8596,0.607949,20.2084,4,4,4.4469,3,6.6612,1
CUST-0004490,0,Service-Friction Risk,High Risk (Top 25%),14.614760865879518,0.9612,0.461234,13.3696,3,4,4.4357,4,27.6721,1
CUST-0004491,0,Service-Friction Risk,High Risk (Top 25%),5.160252231004311,0.8758666666666667,0.567355,10.0128,3,2,3.1386,2,9.175,1
CUST-0004494,2,Low-Engagement Risk,High Risk (Top 25%),5.457222719518236,0.8830666666666667,0.35998,15.7842,2,3,1.6733,1,8.9213,1
CUST-0004501,2,Low-Engagement Risk,High Risk (Top 25%),2.807767421660668,0.7702666666666667,0.550226,8.464,5,1,4.3624,0,18.4183,1
CUST-0004504,2,Low-Engagement Risk,High Risk (Top 25%),11.108193660807654,0.9469333333333333,0.385794,7.3798,2,0,2.8436,0,16.7517,0
CUST-0004505,2,Low-Engagement Risk,High Risk (Top 25%),6.41788057387918,0.902,0.445889,16.158,1,3,3.1023,1,9.5068,1
CUST-0004510,2,Low-Engagement Risk,High Risk (Top 25%),5.556728802303308,0.8849333333333333,0.647657,11.3934,3,1,5.6901,0,17.5129,0
CUST-0004511,0,Service-Friction Risk,High Risk (Top 25%),6.926431353096143,0.9097333333333333,0.506924,11.7875,3,2,5.8257,1,15.0257,1
CUST-0004514,0,Service-Friction Risk,High Risk (Top 25%),11.04532346225105,0.9464,0.365702,16.0765,2,3,5.0362,1,9.3879,1
CUST-0004516,2,Low-Engagement Risk,High Risk (Top 25%),2.8182681851265583,0.7714666666666666,0.43375,10.7494,1,2,1.454,0,47.8658,1
CUST-0004517,2,Low-Engagement Risk,High Risk (Top 25%),3.0863885942344123,0.7898666666666667,0.660184,13.3784,2,3,4.4431,0,18.0024,1
CUST-0004518,2,Low-Engagement Risk,High Risk (Top 25%),7.9298664667687815,0.9216,0.385065,12.3617,3,4,2.8308,0,2.6699,1
CUST-0004520,0,Service-Friction Risk,High Risk (Top 25%),2.6022521764334074,0.7562666666666666,0.879349,13.974,1,3,5.8304,1,8.8036,1
CUST-0004522,0,Service-Friction Risk,High Risk (Top 25%),22.072966999767,0.9781333333333333,0.506448,3.2491,3,4,3.5081,4,27.5268,1
CUST-0004528,2,Low-Engagement Risk,High Risk (Top 25%),21.940434378321214,0.9778666666666667,0.311374,11.4855,5,3,4.5335,0,4.3612,0
CUST-0004539,2,Low-Engagement Risk,High Risk (Top 25%),2.8023456787505916,0.7701333333333333,0.427838,13.4398,2,1,1.1742,0,9.6186,1
CUST-0004542,2,Low-Engagement Risk,High Risk (Top 25%),3.435427055807489,0.8102666666666667,0.436947,15.5614,5,2,1.4525,0,24.4054,0
CUST-0004544,0,Service-Friction Risk,High Risk (Top 25%),4.915576054950154,0.8702666666666666,0.58903,12.2062,3,3,4.4453,1,15.7995,1
CUST-0004545,2,Low-Engagement Risk,High Risk (Top 25%),3.6515994802354292,0.8230666666666666,0.452476,13.7628,3,2,3.587,0,17.1753,1
CUST-0004546,0,Service-Friction Risk,High Risk (Top 25%),4.516795511129752,0.8573333333333333,0.602679,12.3584,4,3,3.3868,2,5.6398,1
CUST-0004548,0,Service-Friction Risk,High Risk (Top 25%),3.111391509910357,0.7917333333333333,0.666177,14.9662,8,3,6.5443,2,8.7405,1
CUST-0004550,2,Low-Engagement Risk,High Risk (Top 25%),4.434093678016256,0.8548,0.485495,18.7582,2,2,6.6805,0,21.1474,1
CUST-0004551,0,Service-Friction Risk,High Risk (Top 25%),10.491396780517196,0.9434666666666667,0.404323,18.482,3,2,8.388,1,5.974,1
CUST-0004555,2,Low-Engagement Risk,High Risk (Top 25%),3.4820991710457254,0.8130666666666667,0.326771,11.8389,4,1,1.3526,0,8.3357,1
CUST-0004562,2,Low-Engagement Risk,High Risk (Top 25%),7.619770898961925,0.9181333333333334,0.727305,3.6824,2,1,9.9427,0,11.1043,1
CUST-0004566,2,Low-Engagement Risk,High Risk (Top 25%),2.8138590645588493,0.7709333333333334,0.482704,17.3372,2,2,1.6558,1,7.8672,1
CUST-0004567,0,Service-Friction Risk,High Risk (Top 25%),3.8395536464624103,0.8305333333333333,0.514001,12.6573,8,5,4.5044,0,6.0881,1
CUST-0004571,2,Low-Engagement Risk,High Risk (Top 25%),15.52578066805566,0.964,0.284196,11.8659,1,4,2.9601,1,15.8916,1
CUST-0004572,2,Low-Engagement Risk,High Risk (Top 25%),3.5810592817044014,0.8182666666666667,0.404001,15.6754,3,3,3.0689,0,8.3062,1
CUST-0004573,2,Low-Engagement Risk,High Risk (Top 25%),6.648069579090251,0.9054666666666666,0.414357,11.5365,2,3,3.2272,0,15.2338,1
CUST-0004574,2,Low-Engagement Risk,High Risk (Top 25%),7.153719291157804,0.9133333333333333,0.290842,11.5077,1,3,1.9387,0,26.1536,1
CUST-0004580,2,Low-Engagement Risk,High Risk (Top 25%),2.9103992375734173,0.7784,0.449942,11.1145,3,1,1.0055,1,19.058,1
CUST-0004591,2,Low-Engagement Risk,High Risk (Top 25%),6.722805683705017,0.9066666666666666,0.481452,12.2477,2,0,3.5169,0,10.1954,0
CUST-0004596,2,Low-Engagement Risk,High Risk (Top 25%),3.524381067613113,0.8153333333333334,0.49705,16.6766,5,2,3.095,0,4.2532,0
CUST-0004597,2,Low-Engagement Risk,High Risk (Top 25%),2.9713163630767663,0.7832,0.350234,15.5352,2,0,2.1801,0,10.0969,1
CUST-0004598,0,Service-Friction Risk,High Risk (Top 25%),17.8334064326322,0.9698666666666667,0.663547,11.4641,2,5,4.9717,0,7.4828,0
CUST-0004605,0,Service-Friction Risk,High Risk (Top 25%),13.304499145800301,0.9570666666666666,0.571818,15.1099,1,6,3.9499,2,11.5723,1
CUST-0004609,2,Low-Engagement Risk,High Risk (Top 25%),3.39155162020605,0.8070666666666667,0.487435,9.256,3,0,4.2375,0,12.7413,1
CUST-0004612,0,Service-Friction Risk,High Risk (Top 25%),4.429982862056688,0.8542666666666666,0.50321,17.1945,2,2,4.2986,1,7.105,1
CUST-0004613,0,Service-Friction Risk,High Risk (Top 25%),5.1549569989641135,0.8754666666666666,0.557455,15.8582,2,4,3.1632,1,4.5482,1
CUST-0004616,0,Service-Friction Risk,High Risk (Top 25%),11.504001459396697,0.9497333333333333,0.371968,9.7213,5,3,4.8983,1,11.1848,1
CUST-0004620,0,Service-Friction Risk,High Risk (Top 25%),4.162444750133397,0.8438666666666667,0.570779,13.7437,3,3,4.0324,1,17.2471,1
CUST-0004621,2,Low-Engagement Risk,High Risk (Top 25%),5.374831910691536,0.8809333333333333,0.485962,12.7725,3,3,2.7177,1,3.8177,1
CUST-0004625,2,Low-Engagement Risk,High Risk (Top 25%),2.57576657335854,0.7545333333333333,0.472915,12.6825,2,1,0.5969,1,18.3756,1
CUST-0004630,2,Low-Engagement Risk,High Risk (Top 25%),10.648983571789008,0.9448,0.440483,6.4226,1,1,6.2211,0,13.0016,1
CUST-0004639,2,Low-Engagement Risk,High Risk (Top 25%),7.081778809899855,0.9118666666666667,0.370099,15.0057,2,3,2.8287,1,10.7675,1
CUST-0004641,2,Low-Engagement Risk,High Risk (Top 25%),3.5811520424661945,0.8184,0.626721,7.2355,4,3,2.2206,1,13.209,1
CUST-0004649,2,Low-Engagement Risk,High Risk (Top 25%),4.14965570850906,0.8430666666666666,0.543601,13.4665,2,4,2.9441,0,17.9267,1
CUST-0004653,0,Service-Friction Risk,High Risk (Top 25%),8.476700244439543,0.9289333333333334,0.691736,16.0559,2,4,6.4719,2,7.8621,1
CUST-0004658,0,Service-Friction Risk,High Risk (Top 25%),4.040878661787999,0.8385333333333334,0.705995,15.9932,7,3,9.3171,1,11.1669,1
CUST-0004664,0,Service-Friction Risk,High Risk (Top 25%),70.26616354135271,0.9964,0.257728,7.7663,1,4,6.4181,2,11.8711,1
CUST-0004665,2,Low-Engagement Risk,High Risk (Top 25%),10.627876750609978,0.9445333333333333,0.260534,8.3644,3,2,1.4335,2,13.9014,1
CUST-0004666,0,Service-Friction Risk,High Risk (Top 25%),8.39488377634224,0.9278666666666666,0.338018,17.6381,1,2,3.2384,2,9.0934,1
CUST-0004670,0,Service-Friction Risk,High Risk (Top 25%),4.494078561541535,0.8568,0.511033,15.2842,3,3,4.055,1,18.5847,1
CUST-0004674,0,Service-Friction Risk,High Risk (Top 25%),13.245684672326576,0.9569333333333333,0.398431,13.6643,2,3,4.7196,2,12.3255,1
CUST-0004682,2,Low-Engagement Risk,High Risk (Top 25%),4.746025757936087,0.8657333333333334,0.436575,16.6355,2,2,4.0831,0,2.6024,1
CUST-0004685,2,Low-Engagement Risk,High Risk (Top 25%),2.970228054427324,0.7829333333333334,0.455016,10.4058,3,0,4.5658,0,8.1267,1
CUST-0004692,2,Low-Engagement Risk,High Risk (Top 25%),3.8932819803151832,0.8329333333333333,0.600497,16.1279,1,4,3.1962,0,8.3525,1
CUST-0004705,2,Low-Engagement Risk,High Risk (Top 25%),29.401006860785866,0.9868,0.243206,11.0093,2,3,3.5871,0,12.567,0
